id_student,code_module,code_presentation,registration_offset_days,dropout,early_assessment_count,early_assessment_score_mean,early_assessment_score_std,early_assessment_scheduled_count,early_assessment_submission_rate
382738,FFF,2013J,-94.0,0,2,69.0,18.384776310850235,2,1.0
383517,FFF,2013J,-25.0,0,2,75.0,9.899494936611665,2,1.0
384227,FFF,2013J,-158.0,0,2,55.0,12.727922061357855,2,1.0
385033,FFF,2013J,-149.0,0,2,94.0,5.656854249492381,2,1.0
385195,FFF,2013J,-101.0,0,2,83.0,1.4142135623730951,2,1.0
385209,FFF,2013J,-61.0,0,2,67.0,4.242640687119285,2,1.0
385547,FFF,2013J,-27.0,0,2,71.0,7.0710678118654755,2,1.0
387507,FFF,2013J,-149.0,0,2,87.0,7.0710678118654755,2,1.0
387941,FFF,2013J,-67.0,1,0,,0.0,0,0.0
388754,FFF,2013J,-192.0,0,2,86.0,11.313708498984761,2,1.0
389208,FFF,2013J,-38.0,0,2,73.0,1.4142135623730951,2,1.0
391187,FFF,2013J,-38.0,0,2,86.0,2.8284271247461903,2,1.0
392210,FFF,2013J,-89.0,0,1,84.0,0.0,2,0.5
392427,FFF,2013J,-49.0,0,2,52.0,22.627416997969522,2,1.0
392692,FFF,2013J,-62.0,1,1,62.0,0.0,2,0.5
393526,FFF,2013J,-66.0,0,2,93.0,1.4142135623730951,2,1.0
393698,FFF,2013J,-32.0,1,0,,0.0,0,0.0
393827,FFF,2013J,-42.0,0,2,75.0,4.242640687119285,2,1.0
394218,FFF,2013J,-121.0,0,2,64.0,2.8284271247461903,2,1.0
394239,FFF,2013J,-44.0,0,2,72.0,2.8284271247461903,2,1.0
395107,FFF,2013J,-32.0,1,2,81.0,1.4142135623730951,2,1.0
395373,FFF,2013J,-18.0,0,1,56.0,0.0,2,0.5
395696,FFF,2013J,-28.0,0,2,51.0,18.384776310850235,2,1.0
395814,FFF,2013J,-29.0,1,1,76.0,0.0,2,0.5
396502,FFF,2013J,-113.0,0,2,56.0,22.627416997969522,2,1.0
397292,FFF,2013J,-117.0,1,1,50.0,0.0,2,0.5
397470,FFF,2013J,-155.0,0,2,77.0,1.4142135623730951,2,1.0
397506,FFF,2013J,-29.0,0,2,73.0,12.727922061357855,2,1.0
399863,FFF,2013J,-110.0,1,0,,0.0,0,0.0
400145,FFF,2013J,-22.0,0,2,96.0,2.8284271247461903,2,1.0
400266,FFF,2013J,-45.0,0,2,59.0,4.242640687119285,2,1.0
401824,FFF,2013J,-36.0,0,2,61.0,12.727922061357855,2,1.0
401866,FFF,2013J,-32.0,1,2,58.0,31.11269837220809,2,1.0
402458,FFF,2013J,-198.0,1,2,70.0,14.142135623730951,2,1.0
402662,FFF,2013J,-23.0,0,2,72.0,16.97056274847714,2,1.0
404536,FFF,2013J,-31.0,0,2,71.0,7.0710678118654755,2,1.0
404631,FFF,2013J,-67.0,0,2,89.0,1.4142135623730951,2,1.0
405314,FFF,2013J,-17.0,0,2,75.0,12.727922061357855,2,1.0
406254,FFF,2013J,-184.0,0,2,52.0,2.8284271247461903,2,1.0
409040,FFF,2013J,-191.0,0,2,48.0,0.0,2,1.0
409276,FFF,2013J,-54.0,0,0,,0.0,0,0.0
410666,FFF,2013J,-62.0,1,0,,0.0,0,0.0
410838,FFF,2013J,-75.0,0,2,67.0,4.242640687119285,2,1.0
411939,FFF,2013J,-54.0,1,0,,0.0,0,0.0
412697,FFF,2013J,-26.0,0,2,78.0,8.48528137423857,2,1.0
413137,FFF,2013J,-60.0,1,1,90.0,0.0,2,0.5
413259,FFF,2013J,-194.0,1,0,,0.0,0,0.0
413747,FFF,2013J,-75.0,0,1,54.0,0.0,2,0.5
413950,FFF,2013J,-61.0,0,0,,0.0,0,0.0
415724,FFF,2013J,-54.0,1,1,72.0,0.0,2,0.5
416304,FFF,2013J,-73.0,0,2,77.0,1.4142135623730951,2,1.0
416426,FFF,2013J,-145.0,1,0,,0.0,0,0.0
416696,FFF,2013J,-22.0,1,2,81.0,7.0710678118654755,2,1.0
417135,FFF,2013J,-138.0,0,2,95.0,1.4142135623730951,2,1.0
417414,FFF,2013J,-30.0,0,2,46.0,28.284271247461902,2,1.0
417663,FFF,2013J,-138.0,0,2,97.0,1.4142135623730951,2,1.0
418007,FFF,2013J,-32.0,0,2,92.0,0.0,2,1.0
418129,FFF,2013J,-82.0,1,0,,0.0,0,0.0
418340,FFF,2013J,-51.0,0,1,66.0,0.0,2,0.5
419024,FFF,2013J,-29.0,0,2,75.0,4.242640687119285,2,1.0
419565,FFF,2013J,-15.0,0,2,47.0,9.899494936611665,2,1.0
419990,FFF,2013J,-66.0,0,2,75.0,12.727922061357855,2,1.0
420867,FFF,2013J,-32.0,0,2,79.0,1.4142135623730951,2,1.0
421070,FFF,2013J,-29.0,1,2,94.0,2.8284271247461903,2,1.0
422006,FFF,2013J,-67.0,0,2,83.0,7.0710678118654755,2,1.0
423544,FFF,2013J,-82.0,1,0,,0.0,0,0.0
424069,FFF,2013J,-46.0,1,0,,0.0,0,0.0
424171,FFF,2013J,-121.0,0,2,71.0,1.4142135623730951,2,1.0
424437,FFF,2013J,-136.0,0,2,83.0,7.0710678118654755,2,1.0
425218,FFF,2013J,-24.0,0,2,78.0,5.656854249492381,2,1.0
426137,FFF,2013J,-94.0,1,2,50.0,14.142135623730951,2,1.0
426768,FFF,2013J,-57.0,1,2,71.0,1.4142135623730951,2,1.0
427802,FFF,2013J,-114.0,0,2,65.0,7.0710678118654755,2,1.0
428195,FFF,2013J,-43.0,0,1,46.0,0.0,2,0.5
429194,FFF,2013J,-62.0,1,0,,0.0,0,0.0
429832,FFF,2013J,-43.0,0,2,58.0,36.76955262170047,2,1.0
432336,FFF,2013J,-45.0,0,2,63.0,1.4142135623730951,2,1.0
432474,FFF,2013J,-19.0,0,0,,0.0,0,0.0
432592,FFF,2013J,-136.0,0,2,91.0,1.4142135623730951,2,1.0
432703,FFF,2013J,-45.0,0,2,62.0,16.97056274847714,2,1.0
434617,FFF,2013J,-123.0,0,2,84.0,5.656854249492381,2,1.0
436044,FFF,2013J,-61.0,0,2,69.0,29.698484809834994,2,1.0
438063,FFF,2013J,-102.0,1,2,64.0,11.313708498984761,2,1.0
438313,FFF,2013J,-29.0,0,2,73.0,9.899494936611665,2,1.0
438644,FFF,2013J,-28.0,1,2,64.0,8.48528137423857,2,1.0
439053,FFF,2013J,-53.0,1,0,,0.0,0,0.0
439203,FFF,2013J,-89.0,0,1,86.0,0.0,2,0.5
440851,FFF,2013J,-88.0,0,2,67.0,1.4142135623730951,2,1.0
441606,FFF,2013J,-32.0,0,2,75.0,12.727922061357855,2,1.0
442432,FFF,2013J,-43.0,0,0,,0.0,0,0.0
442670,FFF,2013J,-122.0,1,2,69.0,18.384776310850235,2,1.0
443300,FFF,2013J,-116.0,1,0,,0.0,0,0.0
443753,FFF,2013J,-108.0,0,1,10.0,0.0,2,0.5
443954,FFF,2013J,-45.0,1,1,86.0,0.0,2,0.5
444266,FFF,2013J,-32.0,0,2,65.0,1.4142135623730951,2,1.0
444619,FFF,2013J,-22.0,1,1,88.0,0.0,2,0.5
444697,FFF,2013J,-36.0,0,2,79.0,4.242640687119285,2,1.0
444856,FFF,2013J,-73.0,0,2,54.0,14.142135623730951,2,1.0
445410,FFF,2013J,-52.0,0,2,64.0,0.0,2,1.0
445728,FFF,2013J,-42.0,1,0,,0.0,0,0.0
445776,FFF,2013J,-136.0,0,2,74.0,5.656854249492381,2,1.0
446628,FFF,2013J,-125.0,0,2,88.0,5.656854249492381,2,1.0
446746,FFF,2013J,-150.0,1,0,,0.0,0,0.0
447374,FFF,2013J,-117.0,1,0,,0.0,0,0.0
447459,FFF,2013J,-1.0,0,2,69.0,21.213203435596427,2,1.0
464522,FFF,2013J,-130.0,1,0,,0.0,0,0.0
464616,FFF,2013J,-75.0,0,2,57.0,4.242640687119285,2,1.0
464981,FFF,2013J,-80.0,0,2,94.0,2.8284271247461903,2,1.0
465009,FFF,2013J,-67.0,1,1,84.0,0.0,2,0.5
465893,FFF,2013J,-82.0,0,2,93.0,1.4142135623730951,2,1.0
465900,FFF,2013J,-101.0,0,2,83.0,7.0710678118654755,2,1.0
466425,FFF,2013J,-29.0,0,2,71.0,9.899494936611665,2,1.0
466807,FFF,2013J,-51.0,1,2,72.0,5.656854249492381,2,1.0
467243,FFF,2013J,-63.0,0,1,70.0,0.0,2,0.5
467291,FFF,2013J,-156.0,1,0,,0.0,0,0.0
467504,FFF,2013J,-22.0,0,2,85.0,7.0710678118654755,2,1.0
467524,FFF,2013J,-157.0,0,2,77.0,9.899494936611665,2,1.0
467685,FFF,2013J,-38.0,0,0,,0.0,0,0.0
467901,FFF,2013J,-75.0,0,2,72.0,5.656854249492381,2,1.0
468947,FFF,2013J,-52.0,1,2,76.0,2.8284271247461903,2,1.0
470001,FFF,2013J,-149.0,0,2,86.0,5.656854249492381,2,1.0
470037,FFF,2013J,-2.0,1,1,72.0,0.0,2,0.5
470461,FFF,2013J,-38.0,0,2,64.0,2.8284271247461903,2,1.0
470870,FFF,2013J,-145.0,0,2,68.0,0.0,2,1.0
471973,FFF,2013J,-57.0,0,2,88.0,0.0,2,1.0
473081,FFF,2013J,-193.0,1,2,79.0,15.556349186104045,2,1.0
473491,FFF,2013J,-191.0,0,2,96.0,5.656854249492381,2,1.0
473896,FFF,2013J,-129.0,0,2,53.0,7.0710678118654755,2,1.0
474126,FFF,2013J,-109.0,0,2,91.0,1.4142135623730951,2,1.0
474949,FFF,2013J,-45.0,0,2,75.0,4.242640687119285,2,1.0
475253,FFF,2013J,-32.0,0,2,81.0,9.899494936611665,2,1.0
475699,FFF,2013J,-170.0,1,0,,0.0,0,0.0
476520,FFF,2013J,-74.0,0,2,73.0,21.213203435596427,2,1.0
478332,FFF,2013J,-46.0,0,2,71.0,24.041630560342615,2,1.0
478583,FFF,2013J,-25.0,0,2,59.0,12.727922061357855,2,1.0
479828,FFF,2013J,-117.0,0,2,67.0,24.041630560342615,2,1.0
479845,FFF,2013J,-149.0,0,2,88.0,5.656854249492381,2,1.0
480025,FFF,2013J,-31.0,0,2,57.0,41.012193308819754,2,1.0
480910,FFF,2013J,-179.0,1,0,,0.0,0,0.0
481092,FFF,2013J,-67.0,1,0,,0.0,0,0.0
481314,FFF,2013J,-85.0,0,2,73.0,4.242640687119285,2,1.0
482554,FFF,2013J,-156.0,1,0,,0.0,0,0.0
482580,FFF,2013J,-67.0,1,0,,0.0,0,0.0
483626,FFF,2013J,-32.0,0,2,88.0,2.8284271247461903,2,1.0
483724,FFF,2013J,-52.0,0,2,59.0,35.35533905932738,2,1.0
484125,FFF,2013J,-90.0,0,2,58.0,2.8284271247461903,2,1.0
484242,FFF,2013J,-96.0,0,2,81.0,4.242640687119285,2,1.0
484312,FFF,2013J,-32.0,0,2,56.0,2.8284271247461903,2,1.0
484475,FFF,2013J,-30.0,1,2,79.0,1.4142135623730951,2,1.0
484574,FFF,2013J,-108.0,0,2,62.0,5.656854249492381,2,1.0
485671,FFF,2013J,-61.0,0,2,63.0,4.242640687119285,2,1.0
485885,FFF,2013J,-86.0,0,2,84.0,14.142135623730951,2,1.0
486473,FFF,2013J,-31.0,1,0,,0.0,0,0.0
486511,FFF,2013J,-52.0,0,2,58.0,2.8284271247461903,2,1.0
486551,FFF,2013J,-103.0,0,2,57.0,24.041630560342615,2,1.0
486948,FFF,2013J,-149.0,0,2,67.0,26.870057685088806,2,1.0
487002,FFF,2013J,-195.0,1,0,,0.0,0,0.0
488136,FFF,2013J,-28.0,1,2,77.0,18.384776310850235,2,1.0
488324,FFF,2013J,-38.0,0,1,52.0,0.0,2,0.5
488394,FFF,2013J,-144.0,0,2,85.0,7.0710678118654755,2,1.0
489087,FFF,2013J,-73.0,0,2,82.0,0.0,2,1.0
489146,FFF,2013J,-106.0,0,2,75.0,15.556349186104045,2,1.0
489560,FFF,2013J,-60.0,0,2,75.0,7.0710678118654755,2,1.0
490449,FFF,2013J,-43.0,0,2,87.0,1.4142135623730951,2,1.0
490505,FFF,2013J,-31.0,0,2,89.0,4.242640687119285,2,1.0
491011,FFF,2013J,-194.0,1,0,,0.0,0,0.0
491606,FFF,2013J,-79.0,0,2,70.0,5.656854249492381,2,1.0
491688,FFF,2013J,-90.0,1,0,,0.0,0,0.0
491756,FFF,2013J,-145.0,1,0,,0.0,0,0.0
492557,FFF,2013J,-184.0,1,2,85.0,4.242640687119285,2,1.0
492851,FFF,2013J,-63.0,0,2,73.0,12.727922061357855,2,1.0
493067,FFF,2013J,-67.0,1,0,,0.0,0,0.0
493539,FFF,2013J,-52.0,0,2,89.0,4.242640687119285,2,1.0
494046,FFF,2013J,-82.0,1,2,72.0,16.97056274847714,2,1.0
494143,FFF,2013J,-157.0,0,1,72.0,0.0,2,0.5
494191,FFF,2013J,-144.0,1,0,,0.0,0,0.0
494335,FFF,2013J,-113.0,1,0,,0.0,0,0.0
494414,FFF,2013J,-75.0,1,0,,0.0,0,0.0
494495,FFF,2013J,-13.0,0,2,73.0,1.4142135623730951,2,1.0
494975,FFF,2013J,-67.0,1,2,69.0,1.4142135623730951,2,1.0
495948,FFF,2013J,-44.0,0,2,64.0,11.313708498984761,2,1.0
496801,FFF,2013J,-94.0,0,2,54.0,16.97056274847714,2,1.0
496981,FFF,2013J,-42.0,1,0,,0.0,0,0.0
497349,FFF,2013J,-178.0,0,2,89.0,1.4142135623730951,2,1.0
498031,FFF,2013J,-36.0,0,2,90.0,5.656854249492381,2,1.0
498898,FFF,2013J,-30.0,1,2,74.0,5.656854249492381,2,1.0
498972,FFF,2013J,-51.0,0,2,67.0,26.870057685088806,2,1.0
499386,FFF,2013J,-158.0,0,2,57.0,9.899494936611665,2,1.0
499564,FFF,2013J,-36.0,0,2,78.0,5.656854249492381,2,1.0
499768,FFF,2013J,-16.0,1,0,,0.0,0,0.0
500067,FFF,2013J,-170.0,0,2,92.0,8.48528137423857,2,1.0
500099,FFF,2013J,-58.0,1,2,66.0,11.313708498984761,2,1.0
500137,FFF,2013J,-183.0,1,1,90.0,0.0,2,0.5
500772,FFF,2013J,-79.0,0,2,51.0,12.727922061357855,2,1.0
501336,FFF,2013J,-53.0,0,2,74.0,0.0,2,1.0
501425,FFF,2013J,-66.0,0,2,68.0,14.142135623730951,2,1.0
501871,FFF,2013J,-100.0,0,2,69.0,9.899494936611665,2,1.0
501922,FFF,2013J,-37.0,0,0,,0.0,0,0.0
502249,FFF,2013J,-172.0,0,2,73.0,21.213203435596427,2,1.0
502361,FFF,2013J,-144.0,0,2,78.0,16.97056274847714,2,1.0
502517,FFF,2013J,-150.0,0,2,70.0,0.0,2,1.0
502531,FFF,2013J,-43.0,0,1,88.0,0.0,2,0.5
502696,FFF,2013J,-113.0,1,2,73.0,7.0710678118654755,2,1.0
502779,FFF,2013J,-31.0,1,1,78.0,0.0,2,0.5
503352,FFF,2013J,-38.0,0,2,79.0,12.727922061357855,2,1.0
503401,FFF,2013J,-100.0,1,0,,0.0,0,0.0
503477,FFF,2013J,-18.0,0,2,94.0,2.8284271247461903,2,1.0
503684,FFF,2013J,-18.0,0,1,76.0,0.0,2,0.5
503764,FFF,2013J,-22.0,0,2,90.0,5.656854249492381,2,1.0
504076,FFF,2013J,-150.0,0,2,88.0,2.8284271247461903,2,1.0
504105,FFF,2013J,-75.0,0,2,64.0,8.48528137423857,2,1.0
504300,FFF,2013J,-124.0,1,1,96.0,0.0,2,0.5
504321,FFF,2013J,-179.0,0,2,83.0,12.727922061357855,2,1.0
504700,FFF,2013J,-36.0,1,0,,0.0,0,0.0
504834,FFF,2013J,-100.0,1,2,74.0,8.48528137423857,2,1.0
504899,FFF,2013J,-196.0,1,0,,0.0,0,0.0
504956,FFF,2013J,-30.0,0,1,68.0,0.0,2,0.5
505047,FFF,2013J,-66.0,0,2,58.0,14.142135623730951,2,1.0
505153,FFF,2013J,-117.0,1,2,71.0,4.242640687119285,2,1.0
505410,FFF,2013J,-86.0,0,2,75.0,9.899494936611665,2,1.0
505501,FFF,2013J,-191.0,1,0,,0.0,0,0.0
506288,FFF,2013J,-57.0,1,0,,0.0,0,0.0
506289,FFF,2013J,-80.0,0,2,82.0,5.656854249492381,2,1.0
506309,FFF,2013J,-195.0,0,2,81.0,4.242640687119285,2,1.0
506498,FFF,2013J,-155.0,1,2,51.0,1.4142135623730951,2,1.0
506550,FFF,2013J,-80.0,0,2,79.0,18.384776310850235,2,1.0
506783,FFF,2013J,-99.0,0,2,37.0,29.698484809834994,2,1.0
507010,FFF,2013J,-75.0,0,2,72.0,2.8284271247461903,2,1.0
507084,FFF,2013J,-142.0,0,1,56.0,0.0,2,0.5
507941,FFF,2013J,-31.0,0,2,98.0,2.8284271247461903,2,1.0
508059,FFF,2013J,-120.0,0,2,80.0,14.142135623730951,2,1.0
508210,FFF,2013J,-32.0,0,2,89.0,1.4142135623730951,2,1.0
508232,FFF,2013J,-150.0,1,0,,0.0,0,0.0
508274,FFF,2013J,-58.0,0,2,91.0,1.4142135623730951,2,1.0
508295,FFF,2013J,-58.0,0,2,83.0,18.384776310850235,2,1.0
508326,FFF,2013J,-43.0,0,2,60.0,5.656854249492381,2,1.0
508388,FFF,2013J,-136.0,0,2,85.0,7.0710678118654755,2,1.0
508469,FFF,2013J,-73.0,1,0,,0.0,0,0.0
508627,FFF,2013J,-59.0,0,1,64.0,0.0,2,0.5
508630,FFF,2013J,-107.0,0,2,71.0,1.4142135623730951,2,1.0
508713,FFF,2013J,-129.0,0,0,,0.0,0,0.0
508804,FFF,2013J,-60.0,0,2,73.0,12.727922061357855,2,1.0
508942,FFF,2013J,-38.0,0,2,91.0,4.242640687119285,2,1.0
509407,FFF,2013J,-172.0,1,0,,0.0,0,0.0
509940,FFF,2013J,-22.0,1,2,62.0,5.656854249492381,2,1.0
510112,FFF,2013J,-22.0,1,0,,0.0,0,0.0
510534,FFF,2013J,-128.0,0,2,65.0,21.213203435596427,2,1.0
511432,FFF,2013J,-75.0,1,0,,0.0,0,0.0
512123,FFF,2013J,-37.0,0,2,71.0,12.727922061357855,2,1.0
512335,FFF,2013J,-155.0,1,2,47.0,4.242640687119285,2,1.0
512725,FFF,2013J,-66.0,1,0,,0.0,0,0.0
512859,FFF,2013J,-178.0,0,0,,0.0,0,0.0
513228,FFF,2013J,-135.0,0,2,58.0,16.97056274847714,2,1.0
513796,FFF,2013J,-130.0,1,0,,0.0,0,0.0
514558,FFF,2013J,-51.0,0,2,80.0,5.656854249492381,2,1.0
514913,FFF,2013J,-25.0,0,1,44.0,0.0,2,0.5
515285,FFF,2013J,-176.0,0,2,92.0,5.656854249492381,2,1.0
515536,FFF,2013J,-51.0,0,0,,0.0,0,0.0
515574,FFF,2013J,-46.0,0,2,62.0,2.8284271247461903,2,1.0
515833,FFF,2013J,-143.0,0,2,81.0,12.727922061357855,2,1.0
515857,FFF,2013J,-35.0,0,2,94.0,8.48528137423857,2,1.0
515859,FFF,2013J,-85.0,0,2,59.0,4.242640687119285,2,1.0
515888,FFF,2013J,-120.0,0,2,88.0,8.48528137423857,2,1.0
516095,FFF,2013J,-107.0,0,2,59.0,38.18376618407357,2,1.0
516620,FFF,2013J,-36.0,0,2,60.0,2.8284271247461903,2,1.0
516673,FFF,2013J,-67.0,1,0,,0.0,0,0.0
516770,FFF,2013J,-42.0,1,2,68.0,8.48528137423857,2,1.0
517349,FFF,2013J,-16.0,0,2,77.0,1.4142135623730951,2,1.0
517481,FFF,2013J,-3.0,0,2,92.0,11.313708498984761,2,1.0
517571,FFF,2013J,-145.0,1,0,,0.0,0,0.0
517731,FFF,2013J,-130.0,0,2,66.0,19.79898987322333,2,1.0
518364,FFF,2013J,-57.0,0,2,84.0,11.313708498984761,2,1.0
518544,FFF,2013J,-114.0,0,2,79.0,12.727922061357855,2,1.0
518930,FFF,2013J,-53.0,0,2,63.0,32.526911934581186,2,1.0
518937,FFF,2013J,-66.0,0,2,80.0,0.0,2,1.0
520061,FFF,2013J,-57.0,0,2,67.0,7.0710678118654755,2,1.0
520249,FFF,2013J,-28.0,1,1,46.0,0.0,2,0.5
521109,FFF,2013J,-162.0,1,2,53.0,26.870057685088806,2,1.0
521255,FFF,2013J,-46.0,1,2,69.0,9.899494936611665,2,1.0
521329,FFF,2013J,-185.0,0,2,61.0,7.0710678118654755,2,1.0
521788,FFF,2013J,-46.0,0,2,79.0,4.242640687119285,2,1.0
522007,FFF,2013J,-81.0,0,2,78.0,8.48528137423857,2,1.0
522082,FFF,2013J,-35.0,1,2,71.0,9.899494936611665,2,1.0
522257,FFF,2013J,-145.0,0,2,78.0,5.656854249492381,2,1.0
522428,FFF,2013J,-52.0,0,1,84.0,0.0,2,0.5
522740,FFF,2013J,-32.0,0,2,62.0,8.48528137423857,2,1.0
522862,FFF,2013J,-28.0,0,0,,0.0,0,0.0
522881,FFF,2013J,-94.0,0,1,70.0,0.0,2,0.5
523599,FFF,2013J,-42.0,0,2,75.0,4.242640687119285,2,1.0
523680,FFF,2013J,-75.0,0,2,86.0,16.97056274847714,2,1.0
523777,FFF,2013J,-60.0,0,0,,0.0,0,0.0
523971,FFF,2013J,-22.0,0,2,73.0,4.242640687119285,2,1.0
524232,FFF,2013J,-36.0,1,0,,0.0,0,0.0
524379,FFF,2013J,-29.0,1,0,,0.0,0,0.0
524384,FFF,2013J,-27.0,0,2,71.0,7.0710678118654755,2,1.0
524407,FFF,2013J,-38.0,0,2,53.0,21.213203435596427,2,1.0
524845,FFF,2013J,-29.0,0,2,79.0,7.0710678118654755,2,1.0
524938,FFF,2013J,-36.0,0,2,62.0,2.8284271247461903,2,1.0
524974,FFF,2013J,-22.0,0,2,76.0,8.48528137423857,2,1.0
524996,FFF,2013J,-150.0,1,1,92.0,0.0,2,0.5
525596,FFF,2013J,-38.0,1,0,,0.0,0,0.0
525694,FFF,2013J,-121.0,1,0,,0.0,0,0.0
525781,FFF,2013J,-29.0,1,0,,0.0,0,0.0
526601,FFF,2013J,-102.0,0,2,87.0,4.242640687119285,2,1.0
526948,FFF,2013J,-122.0,1,0,,0.0,0,0.0
527148,FFF,2013J,-171.0,0,2,74.0,25.45584412271571,2,1.0
527494,FFF,2013J,-155.0,0,2,92.0,0.0,2,1.0
527565,FFF,2013J,-17.0,1,2,52.0,8.48528137423857,2,1.0
527619,FFF,2013J,-92.0,1,2,83.0,1.4142135623730951,2,1.0
527713,FFF,2013J,-145.0,0,2,85.0,12.727922061357855,2,1.0
527775,FFF,2013J,-30.0,0,1,58.0,0.0,2,0.5
528506,FFF,2013J,-60.0,0,2,74.0,25.45584412271571,2,1.0
528559,FFF,2013J,-46.0,0,2,65.0,12.727922061357855,2,1.0
529197,FFF,2013J,-198.0,0,1,32.0,0.0,2,0.5
529201,FFF,2013J,-53.0,0,2,69.0,15.556349186104045,2,1.0
529211,FFF,2013J,-124.0,0,1,50.0,0.0,2,0.5
529309,FFF,2013J,-29.0,0,2,77.0,7.0710678118654755,2,1.0
529490,FFF,2013J,-22.0,1,2,59.0,4.242640687119285,2,1.0
529684,FFF,2013J,-132.0,0,2,76.0,8.48528137423857,2,1.0
529723,FFF,2013J,-65.0,0,2,72.0,22.627416997969522,2,1.0
529862,FFF,2013J,-80.0,0,2,95.0,1.4142135623730951,2,1.0
530043,FFF,2013J,-75.0,0,2,73.0,9.899494936611665,2,1.0
530159,FFF,2013J,-130.0,0,2,36.0,31.11269837220809,2,1.0
530852,FFF,2013J,-29.0,1,2,89.0,7.0710678118654755,2,1.0
530940,FFF,2013J,-134.0,0,2,67.0,4.242640687119285,2,1.0
531344,FFF,2013J,-120.0,1,0,,0.0,0,0.0
531953,FFF,2013J,-8.0,0,0,,0.0,0,0.0
532121,FFF,2013J,-46.0,0,2,84.0,2.8284271247461903,2,1.0
532741,FFF,2013J,-49.0,0,1,66.0,0.0,2,0.5
532895,FFF,2013J,-129.0,1,2,87.0,9.899494936611665,2,1.0
533523,FFF,2013J,-150.0,0,2,65.0,1.4142135623730951,2,1.0
533975,FFF,2013J,-80.0,0,2,62.0,14.142135623730951,2,1.0
535131,FFF,2013J,-31.0,0,2,72.0,19.79898987322333,2,1.0
535529,FFF,2013J,-52.0,0,2,18.0,25.45584412271571,2,1.0
535671,FFF,2013J,-71.0,1,2,79.0,1.4142135623730951,2,1.0
536103,FFF,2013J,-72.0,0,2,67.0,4.242640687119285,2,1.0
536331,FFF,2013J,-141.0,0,2,75.0,7.0710678118654755,2,1.0
536711,FFF,2013J,-31.0,1,1,86.0,0.0,2,0.5
537028,FFF,2013J,-29.0,0,1,84.0,0.0,2,0.5
537133,FFF,2013J,-89.0,0,2,66.0,11.313708498984761,2,1.0
537328,FFF,2013J,-45.0,0,2,81.0,4.242640687119285,2,1.0
537942,FFF,2013J,-145.0,0,2,76.0,2.8284271247461903,2,1.0
539945,FFF,2013J,-115.0,1,2,79.0,4.242640687119285,2,1.0
540503,FFF,2013J,-88.0,0,2,70.0,5.656854249492381,2,1.0
540637,FFF,2013J,-195.0,0,2,65.0,12.727922061357855,2,1.0
540909,FFF,2013J,-178.0,1,0,,0.0,0,0.0
541768,FFF,2013J,-53.0,0,2,82.0,2.8284271247461903,2,1.0
541783,FFF,2013J,-194.0,0,2,59.0,1.4142135623730951,2,1.0
542423,FFF,2013J,-58.0,1,2,87.0,7.0710678118654755,2,1.0
542550,FFF,2013J,-45.0,1,2,93.0,4.242640687119285,2,1.0
543607,FFF,2013J,-80.0,0,2,78.0,2.8284271247461903,2,1.0
543763,FFF,2013J,-66.0,0,2,82.0,0.0,2,1.0
543953,FFF,2013J,-149.0,0,2,78.0,25.45584412271571,2,1.0
544021,FFF,2013J,-149.0,1,2,70.0,0.0,2,1.0
544090,FFF,2013J,-19.0,0,2,93.0,4.242640687119285,2,1.0
544092,FFF,2013J,-130.0,0,2,86.0,2.8284271247461903,2,1.0
544155,FFF,2013J,-60.0,0,1,68.0,0.0,2,0.5
544207,FFF,2013J,-149.0,0,2,88.0,0.0,2,1.0
544289,FFF,2013J,-198.0,0,2,79.0,4.242640687119285,2,1.0
544745,FFF,2013J,-58.0,1,2,87.0,9.899494936611665,2,1.0
545119,FFF,2013J,-148.0,1,1,78.0,0.0,2,0.5
545916,FFF,2013J,-43.0,0,2,76.0,0.0,2,1.0
545944,FFF,2013J,-65.0,1,1,66.0,0.0,2,0.5
546065,FFF,2013J,-31.0,0,2,74.0,2.8284271247461903,2,1.0
546480,FFF,2013J,-96.0,0,2,83.0,7.0710678118654755,2,1.0
546547,FFF,2013J,-25.0,1,2,69.0,9.899494936611665,2,1.0
546643,FFF,2013J,-45.0,0,2,46.0,2.8284271247461903,2,1.0
546934,FFF,2013J,-67.0,0,2,85.0,9.899494936611665,2,1.0
547154,FFF,2013J,-196.0,0,2,92.0,5.656854249492381,2,1.0
547393,FFF,2013J,-32.0,0,2,53.0,7.0710678118654755,2,1.0
547442,FFF,2013J,-80.0,1,0,,0.0,0,0.0
547593,FFF,2013J,-37.0,1,0,,0.0,0,0.0
547773,FFF,2013J,-44.0,0,2,78.0,2.8284271247461903,2,1.0
548080,FFF,2013J,-110.0,1,0,,0.0,0,0.0
548508,FFF,2013J,-71.0,0,2,75.0,12.727922061357855,2,1.0
548547,FFF,2013J,-25.0,0,2,63.0,4.242640687119285,2,1.0
548666,FFF,2013J,-183.0,0,2,88.0,2.8284271247461903,2,1.0
548693,FFF,2013J,-28.0,1,1,80.0,0.0,2,0.5
548722,FFF,2013J,-46.0,0,2,86.0,2.8284271247461903,2,1.0
549300,FFF,2013J,-132.0,0,2,87.0,7.0710678118654755,2,1.0
549397,FFF,2013J,-194.0,0,2,90.0,8.48528137423857,2,1.0
549523,FFF,2013J,-31.0,1,1,84.0,0.0,2,0.5
549648,FFF,2013J,-42.0,0,2,81.0,4.242640687119285,2,1.0
